faculty_code,faculty_title,department_code,department_title,course_area_code,course_area_title,level,semester,course_code,course_title
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,ELA301,Laboratory And Workshop Practice III
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,ELA302,Laboratory And Workshop Practice IV
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,EMA281,Engineering Mathematics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,EMA282,Engineering Mathematics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,EMA381,Engineering Mathematics III
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,EMA382,Engineering Mathematics IV
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,EMA481,Engineering Mathematics V
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,ENS211,Engineers In Society
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,ENT211,Entrepreneurship and Innovation
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,GET101,Engineer in Society
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,GET102,Engineering Graphics and Solid Modelling I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GET201,Applied Electricity I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,GET202,Engineering Materials
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GET203,Engineering Graphics and Solid Modeling
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,GET204,Students Workshop Practice
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GET205,Fundamentals of Fluid Mechanics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,GET206,Fundamentals of Thermodynamics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GET207,Applied Mechanics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,GET208,Strength of Materials
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GET209,Engineering Mathematics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,GET210,Engineering Mathematics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GET211,Computing and Software Engineering
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,GET299,SIWES I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,GST111,Communication in English
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,GST112,Nigerian Peoples and Culture
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,GST121,Peace Studies and Conflicts Resolution
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,GST122,Nigerian People and Culture
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,GST123,History and Philosophy of Science and Technology
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,GST212,History and Philosophy of Science and Technology
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,MEE211,Engineering Mechanics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,MEE212,Engineering Mechanics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,MEE221,Engineering Drawing I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,MEE332,Strenght of Materials I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,MEE351,Thermodynamics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,MEE352,Thermodynamics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,MEE361,Fluid Mechanics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,MTH101,Elementary Mathematics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,MTH102,Elementary Mathematics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,MTH103,Elementary Mathematics III
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,MTH104,Elementary Mathematics IV
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,MTH110,Algebra and Trigonometry
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,MTH112,Calculus
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,MTH123,"Vectors, Geometry and Statistics"
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,MTH125,Differential equation and Dynamics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,PEE101,Introduction to Petroleum Engineering
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,PEE201,To Be Determined
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,PEE212,Drilling Technology I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,PEE302,To Be Determined
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,PEE311,Basic Petroleum Engineering
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,PEE322,Petroleum Geology
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,PEE331,Well Testing and Analysis
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,PEE332,Computer Applications In Petroleum Engineering
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,PEE342,Drilling Technology I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,PEE343,Engineering Geology
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,PEE344,Reservoir Geomechanics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,1,PEE355,Drilling Fluid Systems and Engineering
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),300,2,PEE358,Formation Evaluation
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE401,Engineering Laboratory/workshop Practice
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE411,Quality Health Safety and Environment Studies
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE431,Well Test Analysis
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE441,Offshore Technology
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE451,Well Logging
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE461,Reservoir Engineering I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE471,Oil/Gas Production Technology I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),400,1,PEE481,Engineering Mathematics V
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PEE500,Project
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PEE531,oil Field Development I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PEE532,oil Field Dev. II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PEE561,Reservoir Engineering II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PEE562,Reservoir Engineering III
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PEE571,Oil/Gas Production Technology II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PEE572,Oil/Gas Production Technology III
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PEE581,Natural gas Engineering
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PEE582,Natural gas Processing
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PEE591,Numerical Methods
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PEE592,Elements of Reservoir Simulation
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PEE593,Oil Recovery Process
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY101,General Physics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,PHY102,General Physics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY103,General Physics III
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY104,General Physics IV
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY107,General Practical Physics I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,PHY108,General Practical Physics II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY109,Practical Physics (1st & 2nd Semesters)
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY111,"Mech, Thermal Phy & Properties of Matter"
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,PHY113,"Vibrations, Waves and Optics"
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,2,PHY124,Electromagnetism and Modern Physics
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,1,PRE211,Manufacturing Technology I
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),200,2,PRE212,Manufacturing Technology II
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,1,PRE571,Engineering Economics and Administration
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),500,2,PRE572,Engineering Management
ENG,Faculty of Engineering (ENG),PEE,Department of Petroleum Engineering (PEE),BENGPEE,BACHELOR OF ENGINEERING (PETROLEUM),100,1,STA112,Probability
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,2,CED300,Entrepreneuship Development
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),200,2,CHE222,Materials Science
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,1,CHM101,General Chemistry I
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,2,CHM102,General Chemistry11
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,2,CHM108,General Practical Chemistry 11
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,1,CHM111,General Chemistry I
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,1,CHM113,Organic Chemistry I
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,2,CHM122,General Chemistry II
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),100,2,CHM124,Organic Chemistry II
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,1,CVE311,Theory of Structure and Strenght of Materials
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),200,1,ECP281,Engineering Computer programming
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,1,EEE317,Electrical Engineering III
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,2,EEE318,Electrical Engineering IV
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),200,1,ELA201,Laboratory Workshop Practice I
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),200,2,ELA202,General Engineering Laboratory Course II
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,1,ELA301,Laboratory And Workshop Practice III
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,2,ELA302,Laboratory And Workshop Practice IV
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),200,1,EMA281,Engineering Mathematics
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),200,2,EMA282,Engineering Mathematics II
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,1,EMA381,Engineering Mathematics III
ENG,Faculty of Engineering (ENG),PRE,Department of Production Engineering (PRE),BENGPRE,BACHELOR OF ENGINEERING (PRODUCTION),300,2,EMA382,Engineering Mathematics IV
